id,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3
FBgn0035574,RhoGEF64C,protein_coding,3.46102839585375,5.61069746668713,1940.05277463912,5.33043072921861e-16,3.98689566391906e-12,8.46264160679365,9.50109320603288,9.20985465987228,99.837397006839,101.902723910173,97.2702105424968,38.9146729898074,34.9969434103613,38.7462306445811
FBgn0286914,lncRNA:CR46414,ncRNA,-6.19713792388159,3.33558518217004,2115.08427478203,2.98325496657903e-16,3.98689566391906e-12,12.2587408418411,13.0661984201265,11.1906506069404,0.165056076132641,0.168222933026566,0.154704112194826,19.2133937686989,17.2839127878147,18.1884714576168
FBgn0265793,lncRNA:CR44582,ncRNA,-4.35170622721176,3.95600175134223,1548.0912421206,2.42481466977295e-15,1.20909342150445e-11,32.315201449942,29.6272536757439,33.9274792985001,1.636208059054,1.56783773580759,1.46968906585085,13.9395843545579,13.3026528766905,11.9182352445963
FBgn0038199,CCHa1,protein_coding,4.96316671042341,4.76429160181557,1471.49837147251,3.40752272784386e-15,1.27432831214541e-11,1.24521726499964,1.38740547740591,1.54061906994187,47.3352120943869,46.8669091412013,35.4272416926151,36.7075721336691,36.7372546289964,36.9991800966784
FBgn0264840,lncRNA:CR44048,ncRNA,-3.6432904997986,4.16982855206961,1290.50799898993,8.2096180751232e-15,2.45615353571536e-11,37.1751756298435,40.7616216842926,41.6982941677673,3.39441408742344,2.93380795198331,3.24878635609134,11.5233897331012,10.1796286350302,10.9130828745701
FBgn0004456,mew,protein_coding,3.02327275736551,6.39044349184504,1075.82459416527,2.77280914920589e-14,3.56416178362476e-11,15.4866341404324,13.3120677452364,16.9129500095816,122.83042604723,121.544433570354,127.437512420488,119.810727527425,104.823951073133,112.696726439365
FBgn0028743,Dhit,protein_coding,-2.32081776230805,5.29184398628513,1070.89976937503,2.85914442165232e-14,3.56416178362476e-11,85.2188009804121,85.3342179077888,87.4258997492287,17.7040582530098,17.5288296213682,16.3599598646028,14.9618205405588,13.8509701099591,13.6652857924989
FBgn0039067,wda,protein_coding,3.07906421736088,6.14134510827044,1151.61288716992,1.75899996229776e-14,3.56416178362476e-11,17.7715473742667,15.2965844407664,14.8475046630662,126.842006332366,140.425775573256,138.092758147906,56.6644104012778,59.1229016741798,65.4545650481342
FBgn0039227,polybromo,protein_coding,2.23780116917668,6.95098085324982,1165.41895033537,1.62423866827261e-14,3.56416178362476e-11,48.2370571587238,46.5922371083276,45.5583067825667,211.365070014551,224.846772283308,226.080721958714,101.271080335863,103.822676125425,105.014490468451
FBgn0043005,prt,protein_coding,4.31946793274655,5.85591652705755,1237.43518272497,2.59692125682527e-14,3.56416178362476e-11,3.80818872305714,3.77585034990216,3.62299429634681,78.1504638732373,64.4361122664958,81.4710530846002,80.8960545376175,99.2215793419098,106.091439436336
FBgn0259179,CG42284,protein_coding,5.59875310477655,1.74634844571586,1083.21948926131,2.6487308595973e-14,3.56416178362476e-11,0.145073856116463,0.175620946507077,0.15236891900524,7.87963354754954,7.43545363977421,7.69652958169259,1.92830916904717,1.81183085775712,1.86671154433436
