"","logFC","logCPM","LR","PValue","FDR"
"FBgn0267431",0.777309770868622,1.87144280573832,3.73723341614372,0.0532124827936266,0.0735115225514134
"FBgn0267797",-0.497989094906975,1.64679609957617,1.12159922219716,0.289574360492461,0.343836458353708
"FBgn0058182",-1.04688359714948,1.13215062160933,3.91122278879746,0.047964686433617,0.0668496954242863
"FBgn0267430",0.246502920533325,4.6938121569268,2.08516893449168,0.14873576754248,0.188186800947258
"FBgn0266747",0.828953946175566,2.32968070891764,5.21385245075589,0.0224076305538854,0.0331478396814374
"FBgn0010247",-1.79772669478988,6.55253563055382,219.662295488665,1.07163233039206e-49,3.12088433764832e-48
"FBgn0086378",-1.25656382270011,4.12195402294768,34.9275249530712,3.42208784192393e-09,9.83002003317525e-09
"FBgn0267816",2.53496757753509,3.07014649444518,67.0103285605275,2.70088369792136e-16,1.19783923525308e-15
"FBgn0263977",-0.467634075368594,5.50399028272299,10.0200285722318,0.00154847065972615,0.00269070598825137
"FBgn0069923",-1.51633344073971,2.17411664157767,12.9336602725939,0.000322726124437571,0.000612817022808422
"FBgn0039955",-0.359391234399291,6.20580231287608,9.18278568910429,0.00244301911070319,0.00413810708592003
"FBgn0259821",0.225765158229436,1.91665223170676,0.320085461484525,0.571556290262389,0.624218041866904
"FBgn0027341",0.889711655024383,0.928001008456147,2.89365816760986,0.0889287936569805,0.11772036131616
"FBgn0085812",0.368918326128024,2.49626481850969,1.24039094731384,0.265395722047609,0.318132505888594
"FBgn0037215",-0.134815576623561,3.65318960161353,0.340799658236667,0.559368007339946,0.612633222474886
"FBgn0037217",1.05342372989077,0.315620286761843,3.04478639133827,0.0809967708684586,0.108079672480774
"FBgn0037218",-0.427256588828264,6.44402379852529,14.8708988268866,0.000115125406573384,0.000228896396598846
"FBgn0051516",2.45714900651638,1.38060825485682,23.9386913261927,9.94527606484221e-07,2.39278708428063e-06
"FBgn0261436",0.881988550952659,3.38754805033417,11.8946299109783,0.000562960124481888,0.0010365231476512
"FBgn0037220",-0.548538865122707,6.26542492089277,22.5562930765518,2.04074930833401e-06,4.77401799185352e-06
"FBgn0015331",-0.717866890638309,6.05398866232968,33.7896291670785,6.14053374772086e-09,1.73308485379753e-08
"FBgn0010225",0.364147585454349,4.43541804570249,3.77181728144631,0.0521229740988993,0.0721135764201342
"FBgn0267988",1.40089537390414,1.31410752046398,8.31637146145026,0.00392893272895335,0.00646361587887104
"FBgn0037222",-0.396514324476252,4.96173042374509,6.03755840199155,0.014004639780897,0.0213078368730222
"FBgn0037225",0.782383467526142,0.205934199951841,1.43485969389003,0.230972968366236,0.280792641869972
"FBgn0250821",1.17215355110183,7.08889785897591,133.512760630992,6.98324067917345e-31,6.60093784199158e-30
"FBgn0037227",0.873944464716836,0.714319061237697,2.44581908458764,0.117838360588765,0.152231766736981
"FBgn0037228",0.438759510904412,4.17438292033746,5.09135560401698,0.0240453886063325,0.0353828845006639
"FBgn0037229",1.70101971627097,4.2801649469504,70.9940464820214,3.58304471967035e-17,1.68204043784525e-16
"FBgn0041605",0.707575828485668,2.72830936107072,5.24538564968927,0.022005050333251,0.03261718689928
"FBgn0037230",0.490432770153042,3.52518283098489,3.79964020118034,0.0512635974345969,0.0709774287221318
"FBgn0037231",0.0231137078839351,1.00894890171189,0.00206905773070654,0.963719219363919,0.969718012880934
"FBgn0037232",-0.840264176955194,4.25156682609486,15.4947224317675,8.2735931776427e-05,0.000167241135018896
