id_gene,id_string,gene,Cyte_vs_Gonia,Tid_vs_Cyte,logCPM_CyteGonia,logFC_CyteGonia,FDR_CyteGonia,logCPM_TidCyte,logFC_TidCyte,FDR_TidCyte,biotype
ENSG00000000003,9606.ENSP00000362111,TSPAN6,True,True,6.27302721891386,-2.40546011175109,0.0561078075369513,7.929565067939099,4.65009075749029,0.00239886895169278,protein_coding
ENSG00000000419,9606.ENSP00000360644,DPM1,True,True,3.48914895773176,-0.53160360426137,0.597808414955697,4.333519928442359,2.09874814636339,0.0377661858141579,protein_coding
ENSG00000000457,9606.ENSP00000356746,SCYL3,True,True,5.29714821312487,2.40319432830457,0.0027934845419088,5.3755676492067,-3.4172121730727,0.00693142972350456,protein_coding
ENSG00000000460,9606.ENSP00000286031,C1orf112,True,True,5.160428658843401,1.05573899871725,0.17920050624107994,5.052056634231032,-5.772969918881191,3.23156275170768e-06,protein_coding
ENSG00000001036,9606.ENSP00000002165,FUCA2,True,True,2.3634831895734303,-0.11106566015391,0.9414718436914192,1.6232633164296202,-9.39913117782635,3.94992728886932e-05,protein_coding
ENSG00000001084,9606.ENSP00000229416,GCLC,True,True,3.27608448026965,0.32460314702305393,0.7644294709631109,5.12154552478023,2.8750904525881,0.00561709374268111,protein_coding
ENSG00000001460,9606.ENSP00000363530,STPG1,True,True,6.5880910984342895,-0.481846775110288,0.5028061370516379,7.732316616717429,2.59173497187395,8.95167716348831e-05,protein_coding
ENSG00000001461,9606.ENSP00000363520,NIPAL3,True,True,2.8543577148774304,-0.8389589471157349,0.5047678104756439,4.744067251237981,3.70537709310498,0.0198839505154661,protein_coding
ENSG00000001497,9606.ENSP00000363944,LAS1L,True,True,5.743065694310629,-2.36184979059038,0.024639709247363,4.18573738591724,-0.238649396599966,0.896346331908472,protein_coding
ENSG00000001561,9606.ENSP00000318066,ENPP4,True,True,2.97727218544334,-1.6420058635308898,0.0878547521613009,3.6072566087989903,2.8143693231176203,0.0163118639636135,protein_coding
ENSG00000001626,9606.ENSP00000003084,CFTR,True,True,3.6777596913514,-0.0769383747644148,0.934687492786427,4.69937971545269,2.02351178186222,0.0778202095688606,protein_coding
ENSG00000001629,9606.ENSP00000265742,ANKIB1,True,True,6.689528600178031,0.5589448878448691,0.343621890106572,6.93240616068267,-0.181819205541352,0.8606868612175881,protein_coding
ENSG00000001631,9606.ENSP00000378015,KRIT1,True,True,6.55512158855147,0.547349148208311,0.355795822605315,6.884214909507952,0.205365021660841,0.839534903488518,protein_coding
ENSG00000002016,9606.ENSP00000351284,RAD52,True,True,4.22795721685751,1.76137248800721,0.0892453693575008,4.27618574876944,-7.54506485422232,2.00143388337824e-05,protein_coding
ENSG00000002330,9606.ENSP00000378040,BAD,True,True,3.8613706747462304,1.4596495654781398,0.15666241407845802,3.88805581766592,-3.3977784594490097,0.00414779244682956,protein_coding
ENSG00000002549,9606.ENSP00000226299,LAP3,True,True,5.2172410764497,0.460542121424816,0.652141272088905,4.92658985941483,-2.4601585045573904,0.0378575829853922,protein_coding
ENSG00000002746,9606.ENSP00000379228,HECW1,True,True,4.21650880865422,0.7948453417785641,0.474512422487492,4.89748761129524,1.25538638409345,0.279226444188552,protein_coding
ENSG00000002822,9606.ENSP00000385334,MAD1L1,True,True,3.86425977699904,-0.571955668919241,0.604091654500946,5.45311410745512,3.16887951271794,0.0018391951517146,protein_coding
ENSG00000002834,9606.ENSP00000325240,LASP1,True,True,4.64080044788616,-3.47308994364643,0.00273187263163471,5.76370744101799,5.09793250858699,0.000102750847126397,protein_coding
ENSG00000002919,9606.ENSP00000377059,SNX11,True,True,4.20177923770817,0.651830951581234,0.567472649048776,4.513283436858719,0.14334521393881305,0.934042341669144,protein_coding
ENSG00000003056,9606.ENSP00000000412,M6PR,True,True,4.8375319829553,0.681762444570708,0.510143693873539,4.66575072760231,-3.5503793255408995,0.0218371300268128,protein_coding
ENSG00000003096,9606.ENSP00000443191,KLHL13,True,False,3.25977174154124,-3.65000089994481,0.008692899285399621,,,,protein_coding
ENSG00000003137,9606.ENSP00000001146,CYP26B1,True,False,3.79051493080073,-2.6304521693937595,0.0381795425174173,,,,protein_coding
ENSG00000003147,9606.ENSP00000385570,ICA1,True,True,4.90290826838963,-1.88155898223119,0.15949015325957902,7.28518218950996,4.9794152627608215,0.000905352882792472,protein_coding
ENSG00000003393,9606.ENSP00000264276,ALS2,True,True,5.746267539205849,-1.65754687300766,0.0417671050784003,5.8990843514488605,2.23461680196828,0.0163980796345387,protein_coding
ENSG00000003402,9606.ENSP00000312455,CFLAR,True,True,6.864763314627839,-3.46164430941019,0.000538137379166703,5.13707457552796,1.6068998255854698,0.15126579853624805,protein_coding
ENSG00000003436,9606.ENSP00000233156,TFPI,True,True,3.77238371302025,-0.320960164069462,0.747302929193046,3.05598492659148,-7.810111413445621,9.4787579626884e-06,protein_coding
ENSG00000003509,9606.ENSP00000002125,NDUFAF7,True,True,5.8482012139688,1.33499745485076,0.090224810462075,6.595371720167449,0.617023489012707,0.520784602200646,protein_coding
ENSG00000003756,9606.ENSP00000343054,RBM5,True,True,7.361585678689869,0.87019067712005,0.130983905829996,7.46672151486447,-0.890642441099111,0.269339536916246,protein_coding
ENSG00000003987,9606.ENSP00000180173,MTMR7,True,True,2.4294596918889,-0.11103893772724,0.914355201236881,2.82749599976023,1.01845689941966,0.417671846628124,protein_coding
ENSG00000003989,9606.ENSP00000004531,SLC7A2,True,True,5.32772152085599,-2.30246007353131,0.0300277842701307,3.52326993262044,-1.74280719443037,0.32618660451131104,protein_coding
ENSG00000004059,9606.ENSP00000000233,ARF5,True,True,2.2003118492326603,-0.344226497459793,0.7940407245797231,2.1664864414485203,0.12896554919688302,0.933976393374592,protein_coding
ENSG00000004142,9606.ENSP00000475924,POLDIP2,True,True,5.9093216553629295,0.7267511857368291,0.357187351324576,6.015281460174051,-0.970187099272332,0.3998798144979279,protein_coding
ENSG00000004399,9606.ENSP00000317128,PLXND1,True,False,4.2560772907044715,-3.6550519119505,0.0025372337661503396,,,,protein_coding
ENSG00000004455,9606.ENSP00000346921,AK2,True,True,5.80908049744789,0.0350340431307446,0.96951753171466,5.6490762447305,-0.65575873434567,0.544195137551141,protein_coding
ENSG00000004478,9606.ENSP00000001008,FKBP4,True,True,7.05827783136436,0.441217384797191,0.446835623454194,7.0918263111489805,-0.590563315339827,0.4275179289746861,protein_coding
ENSG00000004487,9606.ENSP00000383042,KDM1A,True,True,7.84643879083997,0.5456179189083591,0.301181550413079,8.14205326054543,0.16576734169964802,0.8208922237862379,protein_coding
ENSG00000004534,9606.ENSP00000266022,RBM6,True,True,6.31333582233834,0.9010513704589193,0.173023807723796,6.27517915574642,-2.15879768564994,0.00857882226055526,protein_coding
ENSG00000004660,9606.ENSP00000158166,CAMKK1,True,False,1.89424726097196,-1.85814461224594,0.1490182132788,,,,protein_coding
ENSG00000004700,9606.ENSP00000416739,RECQL,True,True,1.56658478676829,-0.485979201378124,0.699453062156955,0.851953990679457,-8.57966208797698,0.00010682320548379001,protein_coding
ENSG00000004766,9606.ENSP00000307666,VPS50,True,True,5.617116274098178,-1.23916312047807,0.25813087285858705,4.40607060408214,-3.53856135348162,0.0319688883145783,protein_coding
ENSG00000004777,9606.ENSP00000320038,ARHGAP33,True,True,4.98413946820072,0.39989131131287103,0.569808016992051,5.1693927428307695,0.0380169902662017,0.9735615943981708,protein_coding
ENSG00000004779,9606.ENSP00000458770,NDUFAB1,True,True,4.74878866988601,0.6922843050560771,0.499485034316475,4.6203377177466205,-2.5721966917453103,0.0244053711354684,protein_coding
ENSG00000004799,9606.ENSP00000005178,PDK4,True,False,3.6525234495617904,-2.56406669161059,0.0225995302308466,,,,protein_coding
ENSG00000004809,9606.ENSP00000357915,SLC22A16,True,True,5.0054708481655705,2.76062430679626,0.0012678830691076,5.66657433916609,-0.391805666174911,0.7187320997961949,protein_coding
ENSG00000004838,9606.ENSP00000231749,ZMYND10,True,True,8.24755817912624,1.7635264727846,0.0429973381474245,8.503420495315531,-1.31430155194945,0.0340812527078947,protein_coding
ENSG00000004864,9606.ENSP00000400101,SLC25A13,True,False,2.79086404332314,-1.96744166278615,0.115609501938729,,,,protein_coding
ENSG00000004866,9606.ENSP00000265437,ST7,True,True,4.09881853838076,-0.5471326883300871,0.663879399288933,3.79267996184941,0.0854196140420186,0.958405385007566,protein_coding
ENSG00000004897,9606.ENSP00000434614,CDC27,True,True,6.9006705937567405,0.319688880680933,0.5938840383713989,6.7417457945876205,-1.29965506566888,0.14344545706899098,protein_coding
ENSG00000004961,9606.ENSP00000326579,HCCS,True,False,3.628691648361991,-3.80901817558442,0.00302498040284413,,,,protein_coding
ENSG00000004975,9606.ENSP00000005340,DVL2,True,True,4.8924134744446,-2.16241163743743,0.0567867644829354,3.00876652589655,-4.86241745443061,0.00590256261127946,protein_coding
ENSG00000005007,9606.ENSP00000470142,UPF1,True,True,5.54716237919092,1.84312606027362,0.00961959510622798,5.757886822634702,-1.31851869273781,0.170394120097984,protein_coding
ENSG00000005020,9606.ENSP00000005587,SKAP2,True,True,4.700420676629781,-0.8370819855584679,0.365138766551729,5.01873035204954,1.5678355635326102,0.102470466611627,protein_coding
ENSG00000005022,9606.ENSP00000360671,SLC25A5,True,False,3.52655141824152,-2.35474454120172,0.0874810950940907,,,,protein_coding
ENSG00000005075,9606.ENSP00000292614,POLR2J,True,True,4.788185649380111,-1.17176909591487,0.188183836854464,4.26142246137792,0.3544768888877101,0.8012723961441421,protein_coding
